mfcc1,mfcc2,pitch,emotion
0.5945700352490435,0.45898556844918553,193.279900906623,Anxiety
0.9963681776621063,0.9677867004138727,310.22832328181727,Panic
0.10933704718730361,0.4056501401649146,121.61143848467577,Normal
0.5316628104490102,0.6569672509468971,183.5771457909871,Anxiety
0.60572261895475,0.471336866248442,172.5840860584304,Anxiety
0.5528384762641696,0.6248780526917984,176.91765462089006,Anxiety
0.6939630198656336,0.5790750870752988,186.1478236470623,Anxiety
0.1997052253611986,0.30838018439518555,144.64255857994692,Normal
0.5550701486830916,0.7887945244033776,230.15880723073235,Fear
0.2721249751913416,0.2145483988771109,154.91282365758883,Normal
0.8500485796329191,0.9098453329412242,300.0217145890044,Panic
0.6836534993349274,0.6095676484608376,195.83481287132832,Anxiety
0.5885885131278501,0.6029301865585881,190.9800031213895,Anxiety
0.5915093026235191,0.48966161191062274,176.0082323902821,Anxiety
0.12901816012672906,0.2115006605054382,102.4437281391382,Normal
0.7459021057243017,0.5525990809668015,181.029666109905,Fear
0.6483231750233664,0.6420415312341697,190.3921121946009,Fear
0.6799547365285527,0.5144176772591101,236.94874389548315,Fear
0.46132600244301114,0.5436531536566178,201.2929957857118,Anxiety
0.6502079767830519,0.6618132345200187,221.03782616388847,Fear
0.46764218685010744,0.6106048195515789,171.3255655270811,Anxiety
0.6091008993615028,0.6502373236705998,203.8584171191491,Anxiety
0.9286576436884706,0.8916505780983034,288.19317525211545,Panic
0.25648491752539315,0.405106710942817,139.08908631146727,Normal
0.8391582269578594,0.8138722601750331,257.05446009641986,Panic
0.5577926264620467,0.6854761653013679,200.19325289332357,Fear
0.6137951260587523,0.7534625932908364,181.39631614414955,Fear
0.6021389056471806,0.6488112362880218,221.57342152151637,Fear
0.6757885693559769,0.7632416040581159,224.10426262823313,Fear
0.3418951378800619,0.33699297081202184,125.40825653848711,Normal
0.651708684816816,0.6976262855001683,190.63088384557133,Anxiety
0.6000032898432209,0.674163203703173,232.02699643258333,Fear
0.6646031879607529,0.5572485068437546,207.54355338957487,Anxiety
0.15955903810099487,0.2944322215440737,132.0596484118338,Normal
0.6566143665269354,0.530012400257653,214.77616142481003,Anxiety
0.11337132418684223,0.43963537422079957,150.82858864573538,Normal
0.1798284093976037,0.4375154917627012,157.03642881625336,Normal
0.8986051315543611,0.816656882239052,256.41929030809365,Panic
0.532166136342479,0.6181296140192596,207.618726471884,Anxiety
0.9562592100942405,0.8226929204034896,315.1650373981105,Panic
0.5615117520033289,0.6648586646971206,206.49183008240263,Fear
0.9091831540329978,0.9411662967757389,317.8056360781894,Panic
0.29037765792936804,0.3545545158290653,106.06736056736742,Normal
0.8852182950093882,0.8445152835142061,277.76561213679764,Panic
0.9412484454312993,0.81626975612838,255.93863998596345,Panic
0.9162610834453565,0.9726277043978008,311.62519780468915,Panic
0.3368121443459646,0.44650026595571773,145.20269111553648,Normal
0.69163623911664,0.6445000963892347,202.67925540733526,Fear
0.8848444018493953,0.9812708770189472,257.7838237614306,Panic
0.8507364347746278,0.8810404173562835,290.00311176435076,Panic
0.47970447906701796,0.4793815616942762,202.46051510580318,Anxiety
0.27025985677422726,0.2593766178231175,124.01337357232148,Normal
0.5214280215704652,0.6671497820473651,181.17979192597264,Anxiety
0.7104218498053468,0.7933702006262813,213.36030231855506,Fear
0.9782286227396142,0.90554022181726,319.50753572835106,Panic
0.16324754199731029,0.3738527807766619,104.52607282538615,Normal
0.9258797276270525,0.9391497377969235,281.81787453374415,Panic
0.27423126396595365,0.296050457844805,144.22604235058117,Normal
0.8561926379184461,0.9900822968153118,312.31846487236413,Panic
0.4766890164839711,0.5339150161992408,178.4839951947783,Anxiety
0.5659246012349956,0.5383380570065132,199.18280559254362,Anxiety
0.540086273801317,0.5149874657135657,192.66204234144155,Anxiety
0.9072192732688241,0.8619055232572655,306.9656513794864,Panic
0.5177394106287825,0.48329628130593744,173.81001897995816,Anxiety
0.7399599826583848,0.717715852516508,216.8049117561474,Fear
0.5665496840070613,0.7629984457777379,213.0952723526442,Fear
0.106591743624313,0.29411584171951244,148.63319984690997,Normal
0.696321512666376,0.5441847424844852,207.4789149988036,Anxiety
0.3424785994536508,0.4105297307839272,150.29972228266826,Normal
0.5573643735271984,0.54015563564019,180.82031788961984,Fear
0.9729444752510107,0.9625802018260156,319.98023713002914,Panic
0.7326331504515285,0.6755448596976417,223.5672506443109,Fear
0.7199294781354824,0.5742044305229593,207.0326481186056,Fear
0.6002884879023598,0.5824195391077727,192.43365894048338,Fear
0.2679251711014642,0.35453206011447397,121.48976308197044,Normal
0.4555461855075754,0.5745412966614732,193.81053483945072,Anxiety
0.9040327002223987,0.9704363000637081,288.633478714214,Panic
0.12210205584141165,0.39795445986740824,135.39735382825816,Normal
0.8057565352626679,0.9510274511347239,293.4216685947425,Panic
0.7110089335038724,0.7709453176029879,217.03582272583753,Fear
0.6201175117613195,0.6769753060563899,203.53464270598394,Fear
0.8182004182102661,0.9452794065300456,288.3212414829378,Panic
0.2959132531852857,0.29913569558031755,137.32520201367242,Normal
0.9395283742986926,0.9592943551347755,282.15427655623205,Panic
0.22302907326988453,0.2645610970747396,127.54814537429567,Normal
0.6741611368844183,0.6042240224676243,192.54784746471086,Fear
0.8480291237556387,0.8151726656217329,259.02158053374546,Panic
0.9169532211898308,0.8800600977820563,298.8367301587852,Panic
0.4954700210997862,0.5364168208309658,214.8394204953006,Anxiety
0.9030472109728422,0.9946220698540209,292.1354776878672,Panic
0.8081737232532958,0.833787012614433,269.5013237322371,Panic
0.10795117037129129,0.33717882730185217,132.06541022395137,Normal
0.5015834296014481,0.5410674652620189,195.17086354274284,Anxiety
0.18039569117000726,0.22307264655718653,128.8687236433776,Normal
0.5663518063897744,0.7620735872320332,235.2523440319088,Fear
0.10064875609591165,0.4170752767588967,105.07102046084091,Normal
0.8369042038712755,0.8418698646673421,275.93304719539674,Panic
0.5972233066234809,0.7279866226812757,211.87594523841204,Fear
0.6994941876267513,0.5110049608671794,195.14621666064124,Fear
0.9374331010806662,0.9688881345267257,302.4731362406011,Panic
0.476793002834944,0.5618530917058636,196.63086332275117,Anxiety
0.8209738333064962,0.9474810412187639,262.75987149331706,Panic
0.8644158331166357,0.842289601399309,272.924814652454,Panic
0.5083041028874503,0.535731716069565,193.6984970715278,Anxiety
0.7078342477214676,0.6495326596787172,185.21521728524542,Fear
0.9473644950789826,0.9115484531900875,291.05748042625316,Panic
0.48189507569889095,0.5209439764496812,188.15411481993175,Anxiety
0.6715110444587146,0.5733059466393964,209.8948618709364,Fear
0.6711549638713774,0.5711680375207984,186.1069483572242,Fear
0.6230713639348116,0.6463429402426214,231.0490510701688,Fear
0.6070190337387694,0.5520120785884265,233.8059254775855,Fear
0.8103270955749026,0.8036484962856723,298.7873023656495,Panic
0.4780097255420131,0.5494638997614354,218.47352166376845,Anxiety
0.45132500159940137,0.6937667907362856,194.53743896293923,Anxiety
0.6837286439848862,0.7788127967382759,213.40577358083578,Fear
0.569154871031603,0.6596456396756561,180.25387800747296,Anxiety
0.6147358472808487,0.6276309315849251,210.4566227210673,Fear
0.23246000579527915,0.37680752391111116,146.06677008657033,Normal
0.6662476442845224,0.5463088145822607,208.86840611128906,Fear
0.9187766195115797,0.8738460963019793,281.798758055337,Panic
0.11584374261819194,0.4474900580974863,119.34123069848337,Normal
0.5675736222485314,0.5416474320326061,180.16265396485977,Fear
0.24890968515196105,0.3178940471375396,124.71045484883611,Normal
0.5713398500226873,0.7552182380049364,224.7584715329231,Fear
0.574859444697109,0.7192602425610933,236.30042740926228,Fear
0.5448071462409501,0.6816123558974277,206.07982753756386,Anxiety
0.6604571941895679,0.4849430941565724,209.76336559299452,Anxiety
0.7099074261839031,0.7475398030078392,191.18429920728863,Fear
0.93303944413924,0.9046130849538239,275.11813388864516,Panic
0.24707666894876415,0.3707455158542831,127.11691607794236,Normal
0.5442361073562269,0.5656699464174015,185.0688937082071,Anxiety
0.8877489350776678,0.9154972541812252,274.87537162728773,Panic
0.8767782442746423,0.9087105722227977,313.4530477675183,Panic
0.9085698621226818,0.8863056286272886,273.2971050138739,Panic
0.8669811229314173,0.8278544145326775,305.5817632489207,Panic
0.22385590660099142,0.38536522778476134,134.38905095544334,Normal
0.1379187199331878,0.27793051694888704,114.90934838886794,Normal
0.828625597109694,0.8409089186338927,299.984485755653,Panic
0.3191914091904373,0.2855204371789769,149.27543828032077,Normal
0.8757643131113831,0.8914000438563356,292.2770510450759,Panic
0.9594590731559107,0.8299834854697548,266.0475976662849,Panic
0.6429704951495612,0.4530507680795111,199.92213506026135,Anxiety
0.585681110836899,0.5129497647267381,187.28479967519598,Anxiety
0.9918149589128056,0.8685048514357088,265.9145688120991,Panic
0.8924011607288266,0.9894566679223631,260.7345982181256,Panic
0.13477904853576547,0.22519865075397164,115.36093191121974,Normal
0.6680309772360378,0.6830295706209031,198.25665917946046,Anxiety
0.6475211592810216,0.45575565119690936,202.56836054941232,Anxiety
0.24407209004170327,0.351678761595714,125.44784027814316,Normal
0.12606174151295238,0.4101099079951057,154.64117189534278,Normal
0.12830951146018882,0.4462102997405837,150.33388518675605,Normal
0.7174981578004984,0.5996439237964817,198.68665584273847,Fear
0.9182550871489858,0.8798005407740261,253.83331471754218,Panic
0.15139495209390938,0.39694747217862314,136.22329190380833,Normal
0.8796337387181887,0.9074791205875846,314.38989314889324,Panic
0.6431400244637626,0.644251093426722,235.10728349635806,Fear
0.5061512057349955,0.5631098790331733,177.04285101899,Anxiety
0.5944079885228868,0.49137832935699344,171.69395801232974,Anxiety
0.19059847477915826,0.34514708756951085,137.93585727517183,Normal
0.5031701960853066,0.5787934206017031,218.77706578413782,Anxiety
0.13716568193827824,0.30365603093175597,105.12098008471864,Normal
0.14611571785471403,0.27489897794161927,118.59621557611666,Normal
0.6999920940798355,0.5629716779286758,233.88325736644282,Fear
0.5670579571103448,0.6062439967627631,188.88629737200847,Anxiety
0.5912102833156541,0.4664271598570881,208.7763808347505,Anxiety
0.9055295460289572,0.9068911782514494,283.676156387131,Panic
0.6619280662616436,0.5465720737792138,190.91568782971626,Fear
0.11887584095097231,0.3883115551868627,116.33811128321797,Normal
0.9287999086478032,0.8817468342196193,251.77704489622414,Panic
0.6599472148641425,0.6667484400028808,190.39922476824222,Anxiety
0.15549304048323737,0.25776869914701783,140.3135646159237,Normal
0.24876224492510512,0.2848178114740477,134.16661106581,Normal
0.930549221570375,0.8476365562093453,256.96089749315416,Panic
0.6971821954888606,0.6007993505442448,210.3425074481293,Anxiety
0.5492958824046137,0.6170212841426616,180.24921477079104,Anxiety
0.86479801222136,0.8173850029900699,294.32685424376723,Panic
0.15197156378650684,0.20663305096845494,110.88612610538783,Normal
0.6107313909035633,0.6259865337846273,215.5312001770152,Anxiety
0.18545433792446897,0.2648558583578231,122.78154449003601,Normal
0.8068456221641058,0.9661309013130499,274.1634501416893,Panic
0.5880117952129951,0.5590316322838291,184.72328797709588,Anxiety
0.6936368162997174,0.6449396936970077,175.71189629601983,Anxiety
0.6474862396499027,0.7683656680682275,227.99131535683892,Fear
0.22119459178758655,0.3281144139704804,144.50121665371995,Normal
0.6766956439652294,0.5773663056299607,188.36136444436946,Fear
0.8843407869106564,0.8264552422250662,313.040061086547,Panic
0.6044614653038738,0.5055172029642401,234.85792839362995,Fear
0.30376360710061423,0.32452268837775144,104.0305239949426,Normal
0.26285509708796606,0.40743545092680045,112.3852763056362,Normal
0.5780037077320899,0.5791051407903849,195.98990360225292,Fear
0.9194826204340617,0.9201033720867307,296.55256721823787,Panic
0.9146588756358801,0.9676213926356592,278.3067051084317,Panic
0.6537835410565676,0.5140897900325165,189.97700212536478,Fear
0.8368741841357927,0.8180673921155216,303.9690147874835,Panic
0.19732390351049411,0.272173434192675,121.34036298789695,Normal
0.2803832152804764,0.3526011667519894,156.95840782346593,Normal
0.9327342330725297,0.9873659478649516,301.28004680471753,Panic
0.1674778055980487,0.33496069472704837,109.72083267349508,Normal
0.46285645337106257,0.5740915618003091,199.84214244584444,Anxiety
0.6746665101809981,0.6422711926101109,200.663023922654,Fear
0.6320471890509008,0.5738728290515496,204.4201198213868,Anxiety
0.6419363025522262,0.5227800231108867,184.6659206447374,Fear
0.6236741177136067,0.5180362843074907,199.51153334345435,Anxiety
0.8629193113618823,0.9614860503633522,317.3469150034882,Panic
0.3375593384552006,0.3115014432394889,111.10797573031718,Normal
0.7416341586007861,0.7275177241837045,218.3369631200557,Fear
0.26469584167767934,0.3730691411294631,150.95173909391917,Normal
0.3258409531590062,0.36166622977929086,141.59051268741547,Normal
0.3360148349216533,0.20985670284212649,142.33451035094131,Normal
0.999870699913167,0.9111613162874359,283.12470826569336,Panic
0.8067891957171598,0.939484053449368,270.8144305160786,Panic
0.4788205053118211,0.5554406649326281,209.76709189795486,Anxiety
0.9724085301978627,0.9689098797070141,272.3370331270279,Panic
0.6789093301251644,0.6950502051329684,201.88183496743835,Fear
0.4801417214443197,0.4692383004073023,204.814438793907,Anxiety
0.5602580404370404,0.5511213624204627,198.6213879716733,Anxiety
0.5848728230938343,0.6476807912097409,185.9376251466035,Anxiety
0.6540336219757464,0.6280451169964594,232.59992267174698,Fear
0.5548801563113076,0.761029662170279,181.27616465102324,Fear
0.8370945819153446,0.8767927779839452,315.2812936597677,Panic
0.9995868221066675,0.8701423630903421,303.70318022517887,Panic
0.10939919330156522,0.3199453317141262,134.84543243363967,Normal
0.6960208672998237,0.6420683534661296,190.8883391083667,Anxiety
0.9045038383269046,0.9464543614369291,250.23424534300855,Panic
0.18865553941019414,0.2718097479135204,117.7784872273594,Normal
0.667821706894179,0.5831796937090321,234.62034612345207,Fear
0.8855546267471724,0.8768653294319364,297.5753097885149,Panic
0.6891039243898562,0.6494973305358458,182.9491325800907,Anxiety
0.554395193946232,0.6697795768905411,217.2366011145705,Anxiety
0.9807447934350542,0.9978369819626718,302.0346976025537,Panic
0.5079179253458609,0.6856829435337813,202.4823324496184,Anxiety
0.30766062943765615,0.230084690508749,102.81672142886877,Normal
0.15512155226754384,0.24660956553606364,146.7750684140052,Normal
0.710153937425975,0.6889333768988459,192.97944138219322,Fear
0.3319380707988032,0.4487269556616088,110.43371495316924,Normal
0.6530495848629452,0.6473559022605879,239.78014654840345,Fear
0.9631666249981236,0.8448881143673321,265.6672330375836,Panic
0.8069730320467651,0.9789842882455679,310.20887714925465,Panic
0.9754921725260761,0.8531200085177413,259.0660444897963,Panic
0.1110941658833092,0.413048383336752,102.12534210511271,Normal
0.9310483961278043,0.9101714741218279,256.0890731937987,Panic
0.5131622734902213,0.4512705349545065,204.7857146424875,Anxiety
0.5739689337696927,0.470261553976912,181.00916009749056,Anxiety
0.32361998274201687,0.4478688337862621,103.6910215743541,Normal
0.22014664433166198,0.34810194616487944,149.48085795550895,Normal
0.6155280025266412,0.5859447269993499,213.22464401536743,Anxiety
0.3196574965887895,0.39935650540173206,139.50711007950554,Normal
0.1393351649256315,0.24010002633251804,120.04053272471427,Normal
0.2743678654173209,0.37003519294007514,137.11668269291107,Normal
0.5878443079570013,0.7644911398311052,237.67891729109445,Fear
0.10731182075863979,0.4064541876411907,107.73219204840672,Normal
0.8457250323049847,0.9817402618538735,250.07840780360766,Panic
0.7164268355915484,0.652240320128251,180.38315230301,Fear
0.4710245561169962,0.5316083941258233,197.99221561544147,Anxiety
0.51495089526604,0.6085014257749028,196.99926898579278,Anxiety
0.8256897436186383,0.8566685896531163,251.28994031167522,Panic
0.34074800096474867,0.28546804150967153,137.9573135880369,Normal
0.7007397668101039,0.7366420945612233,190.425208518454,Fear
0.46695926477629296,0.5252408917367041,205.40860443226407,Anxiety
0.6917144009205258,0.6420721665305266,183.4752276335279,Fear
0.4614355084531282,0.667884201538094,218.67444845886985,Anxiety
0.21148957675258034,0.3618934108504769,135.66375155371273,Normal
0.4561467291147004,0.4555308878822493,186.18051095747705,Anxiety
0.9637571286714187,0.8505017499376765,250.07206358919433,Panic
0.6047253332563332,0.7991373500473133,205.57087813415836,Fear
0.3135524436153915,0.33175602405296556,149.5552459479938,Normal
0.8441539225577521,0.8164762091231685,297.63495114522993,Panic
0.5762670252818757,0.7604162967596879,237.7941992064079,Fear
0.5580837002606505,0.6859039800418997,190.98636584630611,Anxiety
0.9929040944540417,0.9520188156876195,280.9609133666637,Panic
0.8818668012630086,0.9788198407358268,266.096822412376,Panic
0.15008978588717817,0.41703070337263276,142.89544241213486,Normal
0.7228716499679274,0.6419629720074671,238.0916056748833,Fear
0.5907402498552549,0.5273493471218575,189.21948228966676,Fear
0.9689566456233776,0.9522047981885998,293.8354225141991,Panic
0.5235419933358695,0.6779590087399777,218.37556318068889,Anxiety
0.649134322744044,0.5703805878781375,175.86540944811972,Anxiety
0.2518266120656678,0.2618849889008438,133.50476035499187,Normal
0.5728986366853592,0.4660522342687835,199.09857009571994,Anxiety
0.2475659847214056,0.3083116872429139,159.06108444417424,Normal
0.10290513497702516,0.21811172194863973,123.54961338440108,Normal
0.744939970374138,0.7165662883780806,219.4190314538696,Fear
0.31503059929730115,0.39496274722333746,102.37712952090143,Normal
0.6998323278202566,0.5437766222105437,186.16754426955995,Fear
0.5784991085803027,0.6496664460354069,217.08934405908715,Fear
0.5365041419112099,0.643951183948239,217.06187521161934,Anxiety
0.22942791084617783,0.22196662478620835,121.03761587255084,Normal
0.3061285117242084,0.28945033773206785,119.32568213316011,Normal
0.6635081696523116,0.7068394907411797,228.035201946545,Fear
0.5582366990558544,0.7011156375063237,237.0929984613196,Fear
0.27661893162172524,0.20789653620641052,156.1727347746214,Normal
0.9225888349731212,0.8597671772674628,315.46412707096215,Panic
0.628521733033107,0.6504320207674479,186.9725096271403,Anxiety
0.8968796895148081,0.9321640236598502,288.7101016814371,Panic
0.7134595539924987,0.63569548535549,218.61466171179148,Fear
0.14099987024737431,0.3096518041223846,143.4895935924435,Normal
0.5117758085025366,0.4898861700282971,213.5891783296101,Anxiety
0.6158034875629325,0.6410547778089996,224.65674393569734,Fear
0.29742462678561976,0.36467694387521904,129.89174298718834,Normal
0.5541722278583077,0.695978905771199,199.93887752130652,Fear
0.6936982905366957,0.6125814215867342,179.97712254645725,Anxiety
0.8441122249844647,0.8836799577335306,264.250479623957,Panic
0.8925245913478633,0.9736545010816762,300.9018348836416,Panic
0.3115613230047623,0.3571912045514863,144.12101791994516,Normal
0.7475299127472116,0.5120327574237448,232.02188976734692,Fear
0.5970145945225198,0.4573486114391268,189.77575849245076,Anxiety
0.6683558095204151,0.6751754660028146,191.08604634367276,Anxiety
0.7484266632681345,0.5851563585825935,201.5490617799739,Fear
0.9245933167126965,0.9263120440185041,301.3179115690697,Panic
0.9552000414070859,0.8810620366171487,292.1298768563406,Panic
0.5975086649847756,0.7914185282124919,190.85861716256937,Fear
0.11728319654665487,0.30929134720420665,105.84360355321313,Normal
0.21132631375066635,0.32870433848242253,121.55400216398594,Normal
0.5690523015909253,0.6956369736591314,198.72888340178682,Fear
0.5145333581752819,0.614184166135323,186.25950321123474,Anxiety
0.5996784950250269,0.5491649440858904,181.8513928554168,Anxiety
0.8472100926692928,0.8146993494660025,261.88305335612785,Panic
0.6397555147662807,0.7008171204378084,188.7453940946851,Fear
0.16217856814690748,0.3542862466510075,142.40663301312674,Normal
0.5398126869790614,0.5448396474806059,200.27690788224413,Anxiety
0.9327609055243611,0.8949261751499628,309.0919314278438,Panic
0.5615921616281464,0.6660540444185422,197.90701247969315,Anxiety
0.8223839238795456,0.853949922303398,253.99607992625204,Panic
0.8462261824855294,0.8103393674483055,294.80020767858394,Panic
0.8904398056566871,0.986775003505581,272.13092734837255,Panic
0.24616767511064716,0.37205196646664884,123.84273930786406,Normal
0.7430237392872091,0.5014819942803229,237.10870712539435,Fear
0.7446195496140693,0.6740336689086405,195.2534747938496,Fear
0.8977693160513841,0.9333728515092209,259.7755878329419,Panic
0.48317866345481936,0.4858855905098482,216.9909895963421,Anxiety
0.6183581083312293,0.6924780115268175,174.69503578947092,Anxiety
0.48904096119804347,0.5086403233337071,218.16734164101996,Anxiety
0.938525190445233,0.9676230579296221,316.12299536318164,Panic
0.5535031981724124,0.5732441871267123,229.85263148050234,Fear
0.9141219493277659,0.8060774119393674,315.1664086854885,Panic
0.7337355593987008,0.6801828627638709,236.45252138028388,Fear
0.6287728811308317,0.6953698931124477,186.39558181847946,Fear
0.48982186131070127,0.6012384806726352,185.90557768090596,Anxiety
0.20172699018071766,0.4176883625843148,146.9431290434964,Normal
0.17217139888265953,0.22727740794143744,139.03069886750296,Normal
0.6154066323126478,0.7002780156690754,228.47075651647552,Fear
0.7255782318082655,0.5951587150296196,232.13403753243426,Fear
0.13005226384265212,0.33612227449021237,100.34551962988729,Normal
0.9260417496658289,0.921966361099739,289.4407249143921,Panic
0.8777116202540691,0.8897387245245062,266.6280891612029,Panic
0.21110486318780036,0.20366676426156596,135.22370246206907,Normal
0.617053199638754,0.6048725865024036,193.17470219002863,Anxiety
0.9084727329959477,0.9902957119331982,309.3017152960802,Panic
0.4564105164516089,0.5353119569065391,189.00978093929285,Anxiety
0.655324759453792,0.5738208976393995,208.60172850246954,Fear
0.9529766523084257,0.9625971477432187,300.26861533585463,Panic
0.9042468264970669,0.9644786837634116,280.16034640766236,Panic
0.6118686785386507,0.6745076372374967,182.17411482881496,Anxiety
0.8760149017874411,0.8394308253145755,283.542826061052,Panic
0.8202841656898433,0.8971743518372651,267.97435974043555,Panic
0.6175240086527354,0.6824014693554973,196.613010666952,Anxiety
0.527826924789001,0.6025834458277296,205.8075337111597,Anxiety
0.3441813096656447,0.4057935038989151,131.3488624309671,Normal
0.9362235707929966,0.8362876695391255,286.7614368566942,Panic
0.859055657844062,0.9586814516295674,262.9659912583187,Panic
0.6907317188093949,0.5708864116799812,210.2996274887579,Anxiety
0.1933774207595969,0.3316247985384453,106.73826066467315,Normal
0.2504029550365828,0.40479721485669756,153.05238780090446,Normal
0.29843596259512906,0.36165147835571504,110.48640656964263,Normal
0.30996532571668006,0.4250057808495028,121.2052827581631,Normal
0.6011289995618545,0.5906181505504385,223.91748405513806,Fear
0.5559345634121907,0.6168874748228677,174.7767656917334,Anxiety
0.4874259919892394,0.5559862032283255,177.64919004142814,Anxiety
0.2842184362360455,0.41569926938580715,113.00438800544654,Normal
0.14461149130694304,0.278067946512199,113.8147701056722,Normal
0.909339482542814,0.8463894192231951,277.363419713386,Panic
0.11461365352713848,0.23544359838177548,116.47241524000752,Normal
0.9390289108095188,0.8808637536208584,279.973973044793,Panic
0.9449033702797236,0.8031642183531166,273.87630171319546,Panic
0.5708219298768333,0.7173016451386224,214.70321502038456,Fear
0.9545245454898765,0.8529790894473467,295.1702886268002,Panic
0.4979668311796857,0.5308428905288802,181.3328201113494,Anxiety
0.2542889458489117,0.3106024841201674,149.91178679508533,Normal
0.6500891269555904,0.5084280204776083,197.00059573022554,Anxiety
