accelerometer,gyroscope,activity
2.2534779398758813,1.624367449964108,Walking
3.4398287956292064,1.7631783847035631,Walking
5.317559147950007,3.1472874705439655,Struggling
1.5273439296539946,0.6130385905286935,Walking
11.25160403652031,7.999011856501458,Falling
0.5554317056026274,0.6151899321444084,Standing
8.785406010212279,4.511402197103146,Struggling
7.252720676550467,3.51663766060598,Struggling
0.2747317970259088,0.16578211920644517,Standing
2.8434013688117137,1.4271923606868437,Walking
9.074689928101229,4.577646597106056,Falling
6.081230803615173,4.8169551752069175,Running
0.3077772397710494,0.6531085881704499,Standing
10.243751886141546,7.568287609304208,Falling
2.679911794275272,1.2200689505277127,Walking
8.101547756767324,5.816319072396894,Struggling
0.9031510586766263,0.49381096967783367,Standing
5.402350235226388,4.269753060563899,Running
0.09100209105133028,0.5811176261201826,Standing
2.527978978319622,1.6754795191117147,Walking
9.191837806167802,6.332607966052539,Falling
3.3990412473152842,0.7206102213935569,Walking
2.4842325861590764,0.8873665824484376,Walking
9.900162876427386,4.970472375971479,Struggling
6.045653955392571,5.318599737886954,Struggling
0.07586332810866392,0.10310377752851939,Standing
0.13882717264941014,0.5126997958425717,Standing
9.382669133295453,7.638759434671041,Falling
0.5152360548642109,0.7784882794160835,Standing
5.961445094043354,3.1634744650659155,Struggling
6.725413139111934,4.390476857930734,Struggling
7.743576546037043,5.1376940149300925,Struggling
8.82533487362317,5.774944513668264,Falling
6.761579314517461,2.617936419523297,Running
2.462290788112586,1.5316770756441245,Walking
0.9208724005318132,0.048862367883891006,Standing
7.473204428142347,2.753551023042046,Running
0.18452101935637732,0.16747945866936825,Standing
7.039821635750343,4.093797261920602,Running
6.989883752535026,2.610049608671794,Running
0.7133495858845524,0.7161654701497595,Standing
0.5321134852653157,0.08573760907182085,Standing
5.416586683172502,3.6914914975122475,Running
2.9748104121876384,0.773425817713937,Walking
3.1814199717558624,0.6338064930680842,Walking
8.932865646199204,5.700244024973911,Falling
2.858204638288979,1.6837568579110074,Walking
7.3979105087712504,5.336797938856677,Struggling
6.23096906380175,4.259606303982277,Running
8.510321211182255,5.493215670295536,Falling
10.583668965326405,6.497724066341192,Falling
0.9865152487929797,0.48461985548550973,Standing
1.5150687262681495,0.8379991965687923,Walking
11.403270071344584,4.807606685890503,Falling
1.6604674913232844,1.286767084355382,Walking
9.911893084543031,3.4481556086722094,Struggling
6.30399367122264,5.252186839256595,Running
2.481497558517569,1.5843441449326634,Walking
2.936914541673107,1.3025550980673657,Walking
5.119916374641137,4.808478799575811,Running
5.294716945616974,3.7763093158492502,Running
2.972494367396976,1.294760034771675,Walking
2.721240084883265,0.9329458298603837,Walking
7.530519781796735,6.728057369027736,Struggling
7.662947162757929,3.2072941472897076,Struggling
5.817071888876399,4.145809353814459,Running
7.959840929559781,3.467061534924169,Running
4.351472444970627,2.9164743203260612,Running
3.020455719779373,1.3934581109117663,Walking
0.3488682665429953,0.7436233153982608,Standing
11.860107642666051,4.935040282199407,Falling
0.9383404568210378,0.14498645293252813,Standing
0.9264494235897112,0.5772772406010217,Standing
11.367315107033088,4.989203318192013,Falling
3.001003849530627,1.6993056963792734,Walking
0.16426579793099294,0.6516597761851057,Standing
0.6337585637201772,0.7262929043700128,Standing
3.2544010816262166,1.088667661133953,Walking
0.6241015441818376,0.43182484953170647,Standing
1.9644253902936346,1.8493618599118526,Walking
6.174211444455954,5.2194163328936405,Running
0.5428493106134089,0.3452225145091541,Standing
0.6277080530714179,0.2679244917256689,Standing
11.176100757081183,6.6702546457497975,Falling
10.965843644556182,6.50602797240086,Falling
5.758374398663756,4.246888271182193,Struggling
8.892859695253755,3.5725119421938785,Struggling
10.279558739485266,7.168605400092417,Falling
0.7546352918601166,0.08233282459531602,Standing
5.553158684776037,6.385809166938072,Struggling
9.589149162241469,7.290533780228438,Falling
7.431787409978039,4.6358207083419725,Struggling
8.600182682730372,5.564590531541189,Struggling
0.5655083473229738,0.5729432597863617,Standing
0.34569599350391944,0.14527817344114055,Standing
5.370097028714174,3.182052949089961,Running
7.789133358447261,2.9600542093482405,Running
5.6955809707153096,3.403178412063546,Struggling
1.536220367641681,1.8081858634162273,Walking
8.408850656900798,7.715626827912613,Falling
9.612496905886479,5.828954537253594,Struggling
7.0849866740789516,3.623306109161266,Running
2.348261342604772,1.6046663534370842,Walking
3.3511370258135527,1.1762590571061982,Walking
9.924205994811672,6.355592345783736,Struggling
2.164292825309878,0.9671663960684618,Walking
0.5912754357449292,0.3192021630961042,Standing
2.9884993036865777,0.8083697125634562,Walking
1.5092640460092057,1.0002487575367163,Walking
10.149582411751691,7.7194946574446615,Falling
5.862800489275253,3.9425109342672204,Running
0.45221794088980716,0.17968385835198558,Standing
11.650997851516514,5.368792549650031,Falling
2.4967355454789595,1.1283881742568218,Walking
2.2247877982332662,1.3708825254170651,Walking
4.052377826353334,4.490612116050132,Running
3.42214063493891,0.7229940916296694,Walking
10.140278875734634,5.145620049965997,Falling
2.119873852537222,1.0959771731863968,Walking
0.20990559309558576,0.7184434315525711,Standing
8.124879935255262,4.510903789760677,Struggling
0.06570863942835237,0.6204220933560085,Standing
6.097561077310321,3.8222882408146845,Running
5.988047795284996,4.7960688431987215,Running
8.727712521981084,7.5162496735473106,Falling
0.37330931627975295,0.21659573851484304,Standing
5.634936684392386,2.5761590669810346,Running
11.359155437826281,7.534478160040332,Falling
2.6034451905186797,0.8808328460649564,Walking
0.5055078791060338,0.4760391837603365,Standing
3.099832170746379,0.7678169930815004,Walking
2.6134431695667324,1.5812196444657598,Walking
0.24317219099945409,0.5778135454845273,Standing
0.9626493185548747,0.7555277804618188,Standing
7.03196154136761,4.2959602444271985,Struggling
4.052007694042944,2.7565255925634045,Running
5.132661019369099,3.7257417403591893,Struggling
10.571702254457012,6.9638114729847835,Falling
3.134887123476882,1.012726027546814,Walking
7.300429325690639,3.5891776365852714,Running
11.322618026260999,5.708172507084464,Falling
2.3722530582706334,0.9416986393128766,Walking
11.89818906079548,7.229155711758108,Falling
3.2369359517958256,1.2311467973742705,Walking
2.469556734300692,1.2686864838228824,Walking
2.583268429321734,1.450217329739221,Walking
1.7787121481456483,1.7523953551989486,Walking
8.529104844501322,7.65200305432735,Falling
5.089229306077476,2.5551720296424003,Running
6.118646714620324,4.9451632852073715,Running
2.048110441374412,1.3312670037736902,Walking
2.494929787959781,1.5803038724484437,Walking
5.054979143292402,3.547542520275229,Struggling
2.0329967867417644,1.5982768676885937,Walking
6.402067441734614,4.495110023638766,Running
7.657647783699839,3.7563115746762192,Running
11.083645508257082,5.977126208427405,Falling
4.665133475024318,4.714100849279111,Running
0.09033696057760787,0.6167887404283828,Standing
6.946478070209883,4.1547749470827995,Struggling
10.876183620736981,5.539926004681113,Falling
0.9493067970577657,0.3173194984416434,Standing
7.418774709662063,4.07964488956878,Struggling
8.648055511566339,7.445353811085152,Falling
2.492732494402473,1.3952642733753338,Walking
6.493330203619963,3.9227119261011087,Running
1.6502755634716175,1.5922831343054051,Walking
2.909851099377906,1.397429087402232,Walking
1.9928040664782136,1.7286534765112995,Walking
5.011696953128891,6.870797552828346,Struggling
4.4123749840549795,3.4437896704282327,Running
0.9173135754622428,0.10945490473516913,Standing
6.762240929782562,4.063902002240708,Running
10.167603789513432,7.555310425567429,Falling
8.795179227694248,5.896413317092554,Struggling
3.3067276252720497,1.4699973786757452,Walking
0.987668007996647,0.7552474717492906,Standing
6.353055027879725,5.498060498697504,Running
6.271780922210517,5.246464892764125,Running
8.655118357291407,3.7703961111425217,Struggling
5.6870506389220505,4.886025513877293,Running
11.378197594140282,5.616851656351395,Falling
6.578186602503289,4.450502051329685,Running
0.560677194003514,0.38484950707526916,Standing
0.6962887758781398,0.2718999710144529,Standing
10.289711037733863,7.313919427903142,Falling
11.162892659355855,5.615633760262245,Falling
6.080672439514927,3.780451169964593,Running
8.931837899014536,4.585402735447883,Falling
7.961365253367108,2.5007125707276536,Running
7.6446856701360595,6.756270794051584,Struggling
0.07002970574747103,0.00758834690279846,Standing
8.835941444655635,4.607723654436969,Struggling
7.398906634282524,5.323028828909311,Struggling
11.93633387679718,7.188956948525814,Falling
2.172740927656844,1.2837787874517845,Walking
1.9775542915366047,0.665711169697092,Walking
5.18523248182396,3.20082325314973,Running
2.0545312913935474,1.8655086530863014,Walking
1.7189351973582303,1.0874452108105341,Walking
8.873015551460256,7.824864143825788,Falling
6.2949132580090685,5.354216915892982,Struggling
0.9037239671752705,0.7913479278506872,Standing
8.259945637931576,5.905530827489207,Falling
8.248233244961842,5.430947179515437,Struggling
5.60169381017498,3.187781428591252,Struggling
1.9409724181403507,0.7796573932163817,Walking
0.8262056957939659,0.6406157497039001,Standing
2.536520733352784,1.3959111086455116,Walking
1.8477904984389746,1.094363028353988,Walking
5.964745363474506,5.489007327420173,Running
0.8158331249906178,0.17955245746932855,Standing
7.684872114467067,5.371759739366812,Struggling
5.457434186988774,6.5098434505215215,Struggling
0.27295937485631494,0.38134146266429475,Standing
0.9556514982297534,0.6897020938123606,Standing
2.158102730739742,1.8973842324784849,Walking
0.08698675991141014,0.326762570456559,Standing
0.7234201136885849,0.39670058806301667,Standing
6.1009160097490565,5.733035054638384,Struggling
9.957376675725241,3.24606810495694,Struggling
7.40293288663324,5.36963113863807,Struggling
6.285275767678296,4.486336030319694,Running
0.8644928803073485,0.5871279351629614,Standing
0.8681608040515469,0.19622842580426766,Standing
0.8672942009598024,0.5666903813720279,Standing
0.2386900313010175,0.7440722804077909,Standing
10.474445512860736,7.134508238451744,Falling
9.404353795994641,6.487374110980928,Struggling
0.8790714802281316,0.004116136603771814,Standing
0.22862516152492351,0.7269610474154944,Standing
7.271868096476249,4.996402533873226,Running
6.293441653489539,3.7725314583491723,Struggling
8.08463459187871,6.924744712109694,Struggling
1.7316877135605153,1.0650430429801983,Walking
8.899226975755719,3.4279225553078336,Struggling
5.72896313557005,5.020364508223656,Running
10.530487572535792,7.762098369285061,Falling
8.944034909353721,3.695013901230267,Struggling
8.271348236420687,5.553372484313857,Falling
3.041968585064271,1.562858006903944,Walking
1.6158409211175966,0.612041626636781,Walking
7.486147224609505,5.420466907532191,Running
7.229791535051607,5.590294573607631,Struggling
11.03305278371609,4.586054207605805,Falling
0.821512947407441,0.2974668233909797,Standing
0.2525087496883822,0.0008235838765067172,Standing
5.094506665126664,5.491373500473133,Running
1.704387239387438,1.781314661692349,Walking
8.468411128907443,3.8830784511550416,Struggling
7.091291120067218,3.1901610490943018,Running
0.2732595269982093,0.7606908498003283,Standing
8.125209254990065,7.0594452344078995,Falling
8.192629738320427,4.590377591851177,Struggling
2.3845975247618205,0.9679279857426957,Walking
7.576396814716538,3.1898638176732588,Running
6.001795717743564,6.472491253962124,Struggling
10.25100114537353,6.150363610358794,Falling
0.9681934279147217,0.1484204125624969,Standing
1.6823289808123834,0.7304870572416691,Walking
0.8447832281168877,0.6088191927543991,Standing
0.7967978278640275,0.23533437867478232,Standing
11.870045054455112,5.14910606136829,Falling
1.5024636703328518,1.3974908976836404,Walking
8.990159822413501,6.454444354041193,Falling
1.8216509381563801,1.477279200203397,Walking
6.344967022175489,6.190236402548752,Struggling
0.9843514074029039,0.11966451413405262,Standing
5.362234438972794,4.569974225626739,Struggling
0.6949818861265425,0.6880979177513638,Standing
1.5792376506967143,1.2207604208867435,Walking
1.984090031725055,1.9799938899007197,Walking
10.809859882176415,6.458770392204199,Falling
5.305845232975967,4.053134930154134,Running
3.2650669716392002,0.6237628016606319,Walking
5.3928924857751035,4.587693104806384,Struggling
7.909865545259143,3.1025772695868827,Running
7.2023467964363315,3.1004507327344304,Running
8.4182713613376,6.727505873402729,Falling
0.8962213026850383,0.4758213099015489,Standing
1.6039425673029448,1.3119445029516057,Walking
7.740807261197839,5.342051387893116,Running
11.206912332279167,5.688075673899821,Falling
0.4843984475740406,0.5286560946394006,Standing
10.38990345052772,7.243413936966016,Falling
0.040754106092472764,0.1311995847915978,Standing
0.7248265598740583,0.474622918648143,Standing
8.638178720452753,7.551242483072706,Falling
5.316069751258649,3.9105477780899953,Running
5.9105895784434965,6.1587940285699165,Struggling
0.16167254414680265,0.01668891143323048,Standing
0.22845474133129873,0.7970671328453935,Standing
2.486553693567599,0.62228973432864,Walking
0.6802282424312913,0.05775872718334068,Standing
3.180904812553867,0.7612900048673805,Walking
8.635845348831541,5.970826084799924,Struggling
10.51505927282378,7.073726045330134,Falling
10.01937952757207,6.40155183177151,Falling
0.5786754085723934,0.3508923353516724,Standing
6.977575849245076,5.424754854244686,Struggling
7.171824378422526,4.465028016496325,Running
0.5923503285933622,0.7298906764933528,Standing
9.535388607471186,6.130344824570869,Falling
8.665565112076404,3.526270740509039,Struggling
11.636130082662564,5.128890881045847,Falling
9.491394548755737,6.294153218220318,Falling
9.271925466847897,4.969111425792139,Struggling
9.620083196321286,6.575214399411236,Falling
2.8252425580166407,0.6428922619319395,Walking
2.282163073303521,1.9541184835029313,Walking
7.4319450156908236,2.5270912123886506,Running
3.0469462513732015,0.6963104910775247,Walking
6.1851392855416805,3.9386961530462044,Struggling
4.29398698932005,3.0092737152626223,Running
5.795110295325612,4.508171204378084,Running
2.361775047323612,0.8730714088814449,Walking
0.9485833548514337,0.20202222566033542,Standing
9.517434359689695,6.61938355175709,Falling
7.667559626498478,6.127161319380118,Struggling
9.785474586050341,7.524756621859591,Falling
10.15962335800885,4.619657180787054,Falling
4.491883234118507,3.19339273728294,Running
4.157374162674039,2.8663297420300804,Running
9.669375087639525,4.264624419907002,Struggling
2.6693414008851777,1.532311798799893,Walking
11.946520491835388,7.877915437526159,Falling
0.017379790185479638,0.25850452565622284,Standing
9.33959147260011,4.818959422535436,Struggling
0.4888465802569202,0.5334914060368835,Standing
8.502966047226595,4.964501288367471,Falling
10.818723050946588,5.2064870824303195,Falling
4.753396335062406,4.692488424612629,Running
7.218751096522856,6.472569017510022,Struggling
6.646529401484587,5.435893862201591,Running
0.6832480282896458,0.39773981120674184,Standing
3.161754382683411,1.796913253932555,Walking
1.5607741193936737,1.8964230432604667,Walking
10.706053543108986,5.25486303339201,Falling
8.334857584954536,5.308740946846992,Struggling
8.637149780971221,6.617338729416893,Falling
3.232877335055291,1.9900054060379428,Walking
8.911927420291367,5.268065043946671,Struggling
1.7182192635314995,1.4757674716875737,Walking
10.670373542254339,7.327460796794405,Falling
7.511564636165311,3.451587150296196,Running
9.089171080875108,3.4808362214824338,Struggling
2.156762455770162,1.4453131224937164,Walking
5.584690766437022,4.586401620069586,Running
10.193998886605907,6.587699162448976,Falling
2.388838905502403,0.5220005855693957,Walking
0.6034485933813779,0.534570238844013,Standing
7.037377311691464,4.001335927392224,Running
9.316668247859127,5.076327140544873,Struggling
8.102568263225743,5.694367396691547,Falling
8.59596742388078,6.343183290441359,Falling
9.906781900164637,5.880278633364226,Falling
6.861963628397097,4.063702397456003,Running
5.978889928417731,3.0302514999125685,Struggling
9.490152744749935,3.973929186305197,Struggling
0.3800745089372053,0.1577233012583019,Standing
6.7581134361981725,3.405683313796866,Struggling
8.086758787064872,5.092338898327139,Struggling
0.9296058774219892,0.42580817067123217,Standing
6.4413351332436735,4.648452022669581,Running
3.4534504773251578,1.7347610233934905,Walking
0.12322265417216605,0.6875326346244713,Standing
5.922925647685165,4.18111315688124,Struggling
2.634624439257807,0.8848441755520456,Walking
9.698109700785448,4.804636369056805,Falling
2.247019366076775,1.2897487912306715,Walking
0.002584014844982385,0.5103881646346381,Standing
9.42103231674204,3.91231908779573,Struggling
2.7932118268457202,0.7621601642410658,Walking
3.1797226057334407,1.8500346850970169,Walking
1.9737411179489641,1.6707882728657928,Walking
6.927832270342538,5.053522782558312,Running
7.238119903073767,4.799968405601218,Running
5.8070707149489165,4.259825389526423,Running
2.973747489888364,1.794195616314843,Walking
5.478572777600808,3.0945543441853456,Struggling
0.6070940360887808,0.437357930171256,Standing
5.027535390582859,4.396046458061255,Running
2.4935337177183388,1.981678280322331,Walking
0.5970469168956917,0.5406729960699008,Standing
5.712798459702459,4.6527932969745285,Running
1.5316421835311649,1.011635036711331,Walking
0.6032194102133722,0.26978170620433634,Standing
5.397096844944933,3.342632998385722,Struggling
2.6915014563779134,1.1017818710584741,Walking
1.953312804453976,1.032494458747906,Walking
9.769639745922678,7.411520896379978,Falling
11.201426031289447,5.317992286686516,Falling
6.355737182500924,5.371247966613691,Struggling
0.5329577865513353,0.2594670024923005,Standing
0.1903248628190678,0.04187110062920665,Standing
10.647356759397514,6.452241960795087,Falling
5.785409404790569,3.5007086484166012,Running
8.355069576431074,7.865830075841846,Falling
8.450024454103328,3.803734754636226,Struggling
4.3867057985868785,3.8511128087745554,Running
9.39028609695593,6.827191035705264,Falling
9.899546174024874,5.838841980854029,Falling
11.896658514512062,4.570092245740385,Falling
11.708003871697182,6.389849955981958,Falling
2.8431168872260746,0.6393937165690848,Walking
7.15160795316906,5.094058576100621,Running
9.130338151262642,6.128112350681544,Struggling
4.252436132316601,2.8529470854206758,Running
5.366698007587683,3.642728576532962,Running
7.747831292124252,4.161406722137128,Running
0.8252861082328968,0.2237628307771834,Standing
6.40237733344247,4.047038283089494,Running
0.7862759567570945,0.4596699058542133,Standing
11.405699830980383,5.229786800250675,Falling
1.7327327957709522,1.7261745627367873,Walking
0.6743038064090484,0.42598495404754094,Standing
0.7900304363070614,0.24374331127843263,Standing
2.1450559556928304,0.5343407374641804,Walking
0.6949510889024617,0.27687978123022844,Standing
10.292165715723398,7.764557591666891,Falling
4.530098690967394,5.086043446817868,Running
10.425483777733502,4.987193086161354,Falling
6.587657239383685,6.811190110405177,Struggling
2.832613771670079,0.6826428666879122,Walking
5.129059534747435,3.540665156619291,Struggling
8.319861577437209,7.218532706650924,Falling
9.247264532341038,6.271496519940854,Falling
5.1110104949970445,5.054345912653796,Running
5.088439048066286,5.41021265537146,Struggling
0.38646084115914714,0.451552872543106,Standing
5.83920169507728,2.6744913865164275,Running
0.754253544343863,0.49559820112607017,Standing
2.360674355017842,0.7559971378249977,Walking
5.606924697112144,4.213100590270383,Struggling
0.1777663878512482,0.5532944444554555,Standing
2.5188442562995794,1.9950452807794652,Walking
1.965291077125362,0.8312039446784587,Walking
8.119479181458193,5.1081658556466065,Struggling
4.522841506960798,5.1598126457214,Running
6.771181202223873,5.10201848787456,Struggling
6.9353938016781544,6.855289101929404,Struggling
4.535214945117955,3.7557418648718057,Running
8.801449115610675,3.548438822915996,Struggling
6.0760093600861875,3.048483098575573,Struggling
6.517195224042945,3.096568833325888,Running
9.797883221605167,4.95141617570545,Struggling
0.2658511366543135,0.5168720987700065,Standing
9.221785413698079,3.3923303231369784,Struggling
4.508799050749799,5.093981176421253,Running
10.606842591643874,7.337400747951932,Falling
6.972381392850177,4.8377870736239466,Struggling
9.781110953244742,3.5325800167123877,Struggling
2.817384292414887,1.9142467121198927,Walking
5.750412496221568,3.2640118661381536,Running
7.721275539351295,3.2591752984023534,Running
9.12566097964352,4.981808413843927,Struggling
0.45012443241975963,0.18157175549229132,Standing
1.63330408112138,1.2776120329178062,Walking
0.10569347990627409,0.7906202168001051,Standing
5.239154101970527,3.1520873929498197,Struggling
0.6590355342036808,0.64170444650207,Standing
0.01210847523488745,0.7652011186395842,Standing
6.937976157413848,4.847787746683823,Struggling
9.398812918983399,7.211287359134136,Falling
0.18519556786746794,0.13928746826726748,Standing
7.748080218594622,6.322137825619359,Struggling
4.083779844123651,2.746515002429282,Running
11.595603296024942,7.238697235973783,Falling
3.451981699197585,1.5010255970696424,Walking
0.12138641815940643,0.4920103744310933,Standing
2.7878085070822616,1.2954531998737375,Walking
5.288862013778513,2.8757007112984816,Running
0.9799703293588506,0.4815052717090577,Standing
9.60148590609704,5.083072567336851,Struggling
8.626553747895233,4.653074690579893,Falling
3.3561672806520995,0.8369234177657778,Walking
2.251985779882623,1.325137910687234,Walking
6.451758329978102,5.329227513234123,Running
8.486005505203671,5.191146714509781,Falling
2.791621625310412,0.9288601838587403,Walking
2.0168632405836364,1.3160248687741274,Walking
8.775209643731392,4.84215798909656,Struggling
8.215432827992105,5.620209413823442,Falling
0.26933129830202507,0.4316449763964041,Standing
